filename,gps_values,gyro_values,speed,angle,lidar
2024-06-16 15-50-37.196060.png,"['-235.33', '-7.47', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.311715.png,"['-235.33', '-8.01', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.423539.png,"['-235.33', '-8.43', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.538636.png,"['-235.33', '-8.76', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.646833.png,"['-235.33', '-9.35', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.755567.png,"['-235.33', '-9.68', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.863456.png,"['-235.33', '-10.18', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-37.971413.png,"['-235.33', '-10.68', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.091051.png,"['-235.33', '-11.01', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.205546.png,"['-235.33', '-11.56', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.308264.png,"['-235.33', '-11.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.419707.png,"['-235.33', '-12.35', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.531503.png,"['-235.33', '-12.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.637990.png,"['-235.33', '-13.35', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.740904.png,"['-235.33', '-13.68', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.853023.png,"['-235.33', '-14.18', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-38.956235.png,"['-235.33', '-14.56', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.066259.png,"['-235.33', '-15.01', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.173747.png,"['-235.33', '-15.43', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.284532.png,"['-235.33', '-15.81', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.389232.png,"['-235.33', '-16.31', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.502426.png,"['-235.33', '-16.76', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.617457.png,"['-235.33', '-17.06', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.723317.png,"['-235.33', '-17.64', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.838739.png,"['-235.33', '-18.10', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-39.946773.png,"['-235.33', '-18.43', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.054048.png,"['-235.33', '-18.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.162051.png,"['-235.33', '-19.35', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.267049.png,"['-235.33', '-19.68', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.377051.png,"['-235.33', '-20.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.484022.png,"['-235.33', '-20.60', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.592805.png,"['-235.33', '-20.97', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.701614.png,"['-235.33', '-21.55', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.814990.png,"['-235.33', '-21.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-40.927409.png,"['-235.33', '-22.35', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.031190.png,"['-235.33', '-22.76', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.140629.png,"['-235.33', '-23.10', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.250253.png,"['-235.33', '-23.68', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.358500.png,"['-235.33', '-24.10', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.463938.png,"['-235.33', '-24.39', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.572985.png,"['-235.33', '-25.01', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.675339.png,"['-235.33', '-25.39', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.785963.png,"['-235.33', '-25.68', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.892343.png,"['-235.33', '-26.18', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-41.997254.png,"['-235.33', '-26.55', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.103717.png,"['-235.33', '-26.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.206433.png,"['-235.33', '-27.51', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.322477.png,"['-235.33', '-27.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.429992.png,"['-235.33', '-28.26', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.548817.png,"['-235.33', '-28.80', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.673658.png,"['-235.33', '-29.18', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.783994.png,"['-235.33', '-29.80', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-42.895982.png,"['-235.33', '-30.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.005526.png,"['-235.33', '-30.51', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.111130.png,"['-235.33', '-31.01', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.213576.png,"['-235.33', '-31.43', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.317085.png,"['-235.33', '-31.80', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.427363.png,"['-235.33', '-32.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.536685.png,"['-235.33', '-32.72', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.642056.png,"['-235.33', '-33.14', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.749915.png,"['-235.33', '-33.64', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.861778.png,"['-235.33', '-33.97', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-43.972329.png,"['-235.33', '-34.47', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.089695.png,"['-235.33', '-34.97', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.197757.png,"['-235.33', '-35.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.306656.png,"['-235.33', '-35.80', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.416118.png,"['-235.33', '-36.22', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.522022.png,"['-235.33', '-36.59', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.635352.png,"['-235.33', '-37.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.740903.png,"['-235.33', '-37.64', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.851120.png,"['-235.33', '-37.97', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-44.955861.png,"['-235.33', '-38.43', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.066204.png,"['-235.33', '-38.80', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.172758.png,"['-235.33', '-39.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.277741.png,"['-235.33', '-39.68', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.403596.png,"['-235.33', '-40.09', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.507674.png,"['-235.33', '-40.64', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.623036.png,"['-235.33', '-41.05', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.728098.png,"['-235.33', '-41.47', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.831659.png,"['-235.33', '-42.05', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-45.936867.png,"['-235.33', '-42.43', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.046975.png,"['-235.33', '-42.76', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.155684.png,"['-235.33', '-43.18', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.285752.png,"['-235.33', '-43.68', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.396270.png,"['-235.33', '-44.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.503580.png,"['-235.33', '-44.64', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.608486.png,"['-235.33', '-44.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.715114.png,"['-235.33', '-45.47', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.824416.png,"['-235.33', '-45.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-46.932597.png,"['-235.33', '-46.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.039408.png,"['-235.33', '-46.72', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.156395.png,"['-235.33', '-47.14', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.261563.png,"['-235.33', '-47.51', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.367640.png,"['-235.33', '-48.05', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.475517.png,"['-235.33', '-48.47', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.581187.png,"['-235.33', '-48.80', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.694849.png,"['-235.33', '-49.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.812075.png,"['-235.33', '-49.72', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-47.922732.png,"['-235.33', '-50.13', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.027742.png,"['-235.33', '-50.59', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.147262.png,"['-235.33', '-50.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.260928.png,"['-235.33', '-51.51', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.369208.png,"['-235.33', '-51.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.473872.png,"['-235.33', '-52.22', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.579806.png,"['-235.33', '-52.76', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.682878.png,"['-235.33', '-53.18', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.788666.png,"['-235.33', '-53.51', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-48.892248.png,"['-235.33', '-54.09', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.008984.png,"['-235.33', '-54.51', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.117380.png,"['-235.33', '-54.88', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.221581.png,"['-235.33', '-55.26', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.338022.png,"['-235.33', '-55.80', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.446870.png,"['-235.33', '-56.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.557832.png,"['-235.33', '-56.72', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.664674.png,"['-235.33', '-57.05', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.772158.png,"['-235.33', '-57.59', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.877189.png,"['-235.33', '-57.97', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-49.982187.png,"['-235.33', '-58.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.090613.png,"['-235.33', '-58.93', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.196223.png,"['-235.33', '-59.34', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.299974.png,"['-235.33', '-59.68', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.406089.png,"['-235.33', '-60.13', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.510192.png,"['-235.33', '-60.55', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.617608.png,"['-235.33', '-60.88', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.720174.png,"['-235.33', '-61.47', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.823688.png,"['-235.33', '-61.93', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-50.925660.png,"['-235.33', '-62.26', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.032218.png,"['-235.33', '-62.72', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.140092.png,"['-235.33', '-63.09', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.251428.png,"['-235.33', '-63.47', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.355472.png,"['-235.33', '-63.97', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.473409.png,"['-235.33', '-64.38', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.582282.png,"['-235.33', '-64.88', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.690133.png,"['-235.33', '-65.34', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.802025.png,"['-235.33', '-65.72', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-51.905331.png,"['-235.33', '-66.17', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.012968.png,"['-235.33', '-66.63', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.129998.png,"['-235.33', '-67.01', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.244873.png,"['-235.33', '-67.59', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.350064.png,"['-235.33', '-67.97', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.457807.png,"['-235.33', '-68.30', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.564448.png,"['-235.33', '-68.84', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.676287.png,"['-235.33', '-69.30', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.782312.png,"['-235.33', '-69.67', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.884917.png,"['-235.33', '-70.17', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-52.989562.png,"['-235.33', '-70.55', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.097943.png,"['-235.33', '-70.88', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.207545.png,"['-235.33', '-71.42', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.311335.png,"['-235.33', '-71.80', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.418507.png,"['-235.33', '-72.13', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.522485.png,"['-235.33', '-72.63', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.643184.png,"['-235.33', '-73.05', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.752454.png,"['-235.33', '-73.59', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.861241.png,"['-235.33', '-74.05', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-53.962576.png,"['-235.33', '-74.34', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-54.068077.png,"['-235.33', '-74.80', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-54.181177.png,"['-235.33', '-75.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",15,0,inf
2024-06-16 15-50-54.284401.png,"['-235.33', '-75.55', '0.32']","[' -0.00000', ' -0.00800', ' -0.00000']",20,0,inf
2024-06-16 15-50-54.387355.png,"['-235.33', '-76.13', '0.31']","[' -0.00000', ' -0.03401', ' -0.00000']",20,0,inf
2024-06-16 15-50-54.492668.png,"['-235.33', '-76.63', '0.31']","['  0.00000', ' -0.00341', ' -0.00000']",20,0,inf
2024-06-16 15-50-54.599585.png,"['-235.33', '-77.00', '0.31']","['  0.00000', '  0.01066', ' -0.00000']",20,0,inf
2024-06-16 15-50-54.707961.png,"['-235.33', '-77.66', '0.31']","['  0.00000', '  0.04706', ' -0.00000']",20,0,inf
2024-06-16 15-50-54.823585.png,"['-235.33', '-78.22', '0.32']","['  0.00000', '  0.02122', '  0.00000']",20,0,inf
2024-06-16 15-50-54.933248.png,"['-235.33', '-78.78', '0.32']","[' -0.00000', ' -0.01025', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.036224.png,"['-235.33', '-79.50', '0.32']","[' -0.00000', ' -0.01058', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.140565.png,"['-235.33', '-80.00', '0.32']","['  0.00000', '  0.00010', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.246750.png,"['-235.33', '-80.50', '0.32']","['  0.00000', '  0.00493', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.360515.png,"['-235.33', '-81.16', '0.32']","['  0.00000', '  0.00196', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.473624.png,"['-235.33', '-81.66', '0.32']","[' -0.00000', ' -0.00096', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.579338.png,"['-235.33', '-82.22', '0.32']","[' -0.00000', ' -0.00149', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.687997.png,"['-235.33', '-82.89', '0.32']","[' -0.00000', ' -0.00011', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.799077.png,"['-235.33', '-83.33', '0.32']","['  0.00000', '  0.00048', ' -0.00000']",20,0,inf
2024-06-16 15-50-55.904990.png,"['-235.33', '-84.05', '0.32']","['  0.00000', '  0.00027', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.015235.png,"['-235.33', '-84.61', '0.32']","[' -0.00000', ' -0.00009', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.118377.png,"['-235.33', '-85.05', '0.32']","[' -0.00000', ' -0.00018', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.224592.png,"['-235.33', '-85.72', '0.32']","[' -0.00000', ' -0.00005', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.335161.png,"['-235.33', '-86.27', '0.32']","['  0.00000', '  0.00005', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.443892.png,"['-235.33', '-86.77', '0.32']","['  0.00000', '  0.00005', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.553081.png,"['-235.33', '-87.50', '0.32']","[' -0.00000', ' -0.00001', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.657160.png,"['-235.33', '-88.00', '0.32']","[' -0.00000', ' -0.00002', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.762092.png,"['-235.33', '-88.50', '0.32']","[' -0.00000', ' -0.00001', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.872217.png,"['-235.33', '-89.22', '0.32']","['  0.00000', '  0.00001', ' -0.00000']",20,0,inf
2024-06-16 15-50-56.976966.png,"['-235.33', '-89.72', '0.32']","['  0.00000', '  0.00001', ' -0.00000']",20,0,inf
2024-06-16 15-50-57.082322.png,"['-235.33', '-90.27', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 15-50-57.198275.png,"['-235.33', '-90.94', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 15-50-57.309993.png,"['-235.33', '-91.44', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
